player_id,total_scoring_att,ontarget_scoring_att,hit_woodwork,att_hd_goal,att_pen_goal,att_freekick_goal,total_offside,touches,total_pass,total_through_ball,total_cross,corner_taken
22162,7,2,0,0,0,0,0,591,457,0,3,0
114653,7,2,0,0,0,0,0,1269,1091,2,0,0
14109,7,1,1,0,0,0,1,949,788,3,3,0
33468,7,1,0,0,0,0,0,818,635,0,1,0
154432,7,3,0,0,0,0,2,1384,718,0,87,1
30562,7,1,0,0,0,0,0,762,505,0,0,0
51329,7,2,1,0,0,0,0,1031,865,2,3,0
153012,7,2,0,0,0,0,1,660,500,0,3,0
160773,7,1,0,0,0,0,0,1078,761,0,4,0
130671,7,2,1,0,0,0,1,1245,1029,1,1,0
52266,7,3,0,0,0,0,1,1762,1437,0,2,0
14289,7,2,0,0,0,0,1,204,134,2,17,8
160029,7,4,0,0,0,0,0,1400,850,3,74,10
135116,7,3,0,0,0,0,1,1348,1151,3,4,0
180157,6,1,0,0,0,0,0,489,369,0,1,0
15123,6,0,0,0,0,0,5,1840,1154,0,42,0
30517,6,1,0,0,0,0,0,1786,1306,0,1,0
31074,6,4,0,1,0,0,0,513,322,0,0,0
94007,6,3,0,0,0,0,1,1171,669,0,36,0
139561,6,2,0,0,0,0,1,443,271,0,14,0
20255,6,3,0,0,0,0,0,757,414,0,71,39
42655,6,0,0,0,0,0,0,700,561,1,8,0
19041,6,2,1,1,0,0,0,1266,983,2,3,0
31291,6,1,0,0,0,0,1,864,780,0,0,0
161377,6,2,0,0,0,0,1,605,405,1,9,1
46991,6,1,0,0,0,0,0,824,636,0,0,0
44017,5,1,0,0,0,0,4,367,195,1,16,6
13589,5,1,0,0,0,0,0,749,481,0,25,0
50119,5,1,0,1,0,0,2,639,415,0,47,0
180424,5,0,1,0,0,0,0,490,338,0,43,0
19444,5,1,0,0,0,0,1,637,461,0,11,0
180210,5,4,1,0,0,0,1,34,16,0,0,0
94350,5,1,1,0,0,0,1,358,266,1,3,0
44159,5,1,0,1,0,0,0,1984,1722,2,2,0
43047,5,1,0,0,0,0,0,790,680,2,0,0
31289,5,2,0,0,0,0,0,803,485,2,25,0
159677,5,1,0,0,0,0,0,141,85,2,0,0
130554,5,0,0,0,0,0,0,433,210,0,27,0
180035,5,2,0,1,0,0,0,259,163,0,1,1
160312,5,2,0,0,0,0,1,842,502,1,27,0
159994,5,1,0,0,0,0,1,2331,1402,2,87,0
161550,5,2,0,0,0,0,0,161,86,0,0,0
161453,5,3,0,0,0,0,0,346,267,0,0,0
