playerId,info_shirtNum,info_positionInfo,info_loan,nationalTeam_isoCode,currentTeam_club_id,birth_date_label,birth_country_isoCode,name_display
53178.0,7.0,Centre Central Midfielder,False,GB-ENG,18.0,18 February 1994,GB-ENG,John Lundstram
43231.0,39.0,Centre Attacking Midfielder,False,GB-SCT,12.0,8 December 1996,GB-ENG,Scott McTominay
4029.0,16.0,Centre Central Midfielder,False,GB-ENG,25.0,8 May 1987,GB-ENG,Mark Noble
161459.0,22.0,Left/Right Winger,False,GB-ENG,20.0,6 March 1994,GB-ENG,Nathan Redmond
94228.0,27.0,Right Winger,False,BR,21.0,13 August 1992,BR,Lucas Moura
5745.0,21.0,Left/Centre/Right Attacking Midfielder,False,ES,11.0,8 January 1986,ES,David Silva
135191.0,37.0,Right Winger,False,ES,38.0,25 January 1996,ES,Adama Traoré
92622.0,4.0,Centre Central Defender,False,NL,10.0,8 July 1991,NL,Virgil van Dijk
131781.0,7.0,Left/Right Winger,False,UA,25.0,23 October 1989,RU,Andriy Yarmolenko
30533.0,,Right Full Back,False,GB-ENG,10.0,7 October 1998,GB-ENG,Trent Alexander-Arnold
154335.0,24.0,Left/Centre/Right Second Striker,False,PY,23.0,10 February 1994,PY,Miguel Almirón
135245.0,20.0,Left Winger,False,BR,7.0,8 September 1992,BR,Bernard
91050.0,30.0,Left/Right Winger,False,GB-ENG,25.0,28 March 1990,GB-ENG,Michail Antonio
129749.0,21.0,Right Full Back,False,PT,26.0,6 October 1993,PT,Ricardo Pereira
180005.0,23.0,Left/Right Winger,False,NL,21.0,8 October 1997,NL,Steven Bergwijn
20752.0,25.0,Full Back,True,GB-ENG,26.0,21 December 1996,GB-ENG,Ben Chilwell
14131.0,3.0,Left Full Back,False,GB-ENG,25.0,15 December 1989,GB-ENG,Aaron Cresswell
160025.0,32.0,Centre Central Midfielder,False,BE,38.0,15 April 1995,BE,Leander Dendoncker
129879.0,23.0,Centre Central Defender,False,FR,25.0,9 January 1997,FR,Issa Diop
13742.0,30.0,Defender,True,GB-ENG,131.0,21 November 1991,GB-ENG,Lewis Dunk
94221.0,18.0,Centre Striker,False,FR,4.0,30 September 1986,FR,Olivier Giroud
14287.0,4.0,Centre/Right Central Midfielder,False,GB-ENG,127.0,1 February 1990,GB-ENG,Dan Gosling
160672.0,17.0,Left/Right Winger,False,EG,2.0,1 October 1994,EG,Trézéguet
5990.0,14.0,Centre Central Midfielder,False,GB-ENG,10.0,17 June 1990,GB-ENG,Jordan Henderson
160158.0,16.0,Centre Central Midfielder,False,ES,11.0,22 June 1996,ES,Rodrigo
43135.0,14.0,Centre Central Midfielder,False,IE,2.0,2 February 1991,IE,Conor Hourihane
159627.0,21.0,Left/Right Winger,False,GB-WLS,12.0,10 November 1997,GB-ENG,Daniel James
30960.0,7.0,Centre Central Midfielder,False,FR,4.0,29 March 1991,FR,N'Golo Kanté
160895.0,7.0,Right Winger,False,PT,38.0,9 March 2000,PT,Pedro Neto
166789.0,,Midfielder,False,BR,1.0,18 June 2001,BR,Gabriel Martinelli
135200.0,7.0,Centre Central Midfielder,False,GB-SCT,2.0,18 October 1994,GB-SCT,John McGinn
7748.0,4.0,Centre Central Midfielder,False,RS,6.0,7 April 1991,YU,Luka Milivojevic
17894.0,27.0,Centre Striker,True,BE,10.0,18 April 1995,BE,Divock Origi
157053.0,15.0,Left/Centre/Right Central Midfielder,False,GB-ENG,10.0,15 August 1993,GB-ENG,Alex Oxlade-Chamberlain
32103.0,37.0,Left/Centre/Right Central Midfielder,False,AR,33.0,7 January 1991,AR,Roberto Pereyra
160846.0,10.0,Left/Right Winger,False,FR,23.0,12 March 1997,FR,Allan Saint-Maximin
20023.0,10.0,Centre Striker,False,GB-ENG,18.0,5 February 1986,GB-ENG,Billy Sharp
160683.0,6.0,Centre Central Midfielder,False,BR,2.0,9 May 1998,BR,Douglas Luiz
160314.0,8.0,Centre Central Midfielder,False,BE,26.0,7 May 1997,BE,Youri Tielemans
159713.0,11.0,Left Winger,False,BE,131.0,4 December 1994,BE,Leandro Trossard
23462.0,3.0,Left Full Back,False,NL,6.0,29 August 1990,NL,Patrick van Aanholt
160892.0,15.0,Centre Central Defender,False,GB-ENG,131.0,4 January 1995,GB-ENG,Adam Webster
31015.0,5.0,Left/Centre/Right Attacking Midfielder,False,NL,10.0,11 November 1990,NL,Georginio Wijnaldum
13935.0,11.0,Left/Centre/Right Winger,False,CI,6.0,10 November 1992,CI,Wilfried Zaha
47172.0,5.0,Left/Centre Central Defender,False,NL,127.0,18 February 1995,NL,Nathan Aké
160671.0,9.0,Centre Striker,False,BR,23.0,14 August 1996,BR,Joelinton
6280.0,28.0,Left/Right Full Back,False,ES,4.0,28 August 1989,ES,César Azpilicueta
53174.0,,Defender,False,GB-ENG,18.0,9 March 1993,GB-ENG,George Baldock
31074.0,2.0,Central Defender,False,IE,23.0,26 September 1989,IE,Ciaran Clark
154766.0,18.0,Centre Striker,True,IE,131.0,28 January 2000,IE,Aaron Connolly
175596.0,63.0,Centre Striker,True,IT,,3 January 1998,IT,Patrick Cutrone
49704.0,8.0,Centre Central Midfielder,False,PT,38.0,13 March 1997,PT,Rúben Neves
