playerId,info_shirtNum,info_positionInfo,info_loan,nationalTeam_isoCode,currentTeam_club_id,birth_date_label,birth_country_isoCode,name_display
160096,28,Centre Central Midfielder,FALSE,FR,21,12/28/1996,FR,Tanguy Ndombele
161996,14,Centre Striker,TRUE,GB-ENG,1,5/30/1999,GB-ENG,Eddie Nketiah
93814,61,Forward,FALSE,IE,20,7/6/2000,IE,Michael Obafemi
20341,21,Left/Centre Central Defender,FALSE,IT,25,5/23/1988,IT,Angelo Ogbonna
19592,30,Centre Central Defender,FALSE,AR,11,2/12/1988,AR,Nicolás Otamendi
130671,5,Centre Central Defender,FALSE,GR,1,6/9/1988,GR,Sokratis
162532,,Centre Central Defender,FALSE,DE,4,3/3/1993,DE,Antonio Rüdiger
35800,27,Centre Defensive Midfielder,FALSE,MA,38,3/26/1990,FR,Romain Saïss
133749,5,Centre Central Defender,FALSE,CH,23,12/20/1991,CH,Fabian Schär
42727,15,Left Full Back,FALSE,GH,6,12/23/1992,DE,Jeffrey Schlupp
52240,10,Left/Centre/Right Attacking Midfielder,FALSE,IS,7,9/8/1989,IS,Gylfi Sigurdsson
35862,17,Left/Centre/Right Attacking Midfielder,FALSE,FR,21,8/16/1989,FR,Moussa Sissoko
47001,3,Left Full Back,FALSE,IE,18,7/9/1990,IE,Enda Stevens
129759,3,Centre Defensive Midfielder,FALSE,BR,10,10/23/1993,BR,Fabinho
175528,20,Centre Striker,TRUE,TR,7,6/7/1991,DE,Cenk Tosun
135169,27,Centre Striker,FALSE,CZ,43,5/1/1992,CZ,Matej Vydra
42970,18,Centre Central Midfielder,FALSE,GB-ENG,43,4/1/1990,GB-ENG,Ashley Westwood
160845,15,Left Full Back,TRUE,NL,23,3/30/1994,NL,Jetro Willems
20234,4,Centre/Right Central Defender,FALSE,BE,21,3/2/1989,BE,Toby Alderweireld
180108,17,Right Wing Back,TRUE,PT,1,8/31/1991,DE,Cédric Soares
163811,23,Striker,TRUE,RO,131,4/11/1993,RO,Florin Andone
53036,24,Right Full Back,FALSE,CI,21,12/24/1992,CI,Serge Aurier
156959,4,Centre Central Defender,FALSE,PY,25,8/23/1991,PY,Fabián Balbuena
154433,23,Centre Striker,TRUE,BE,4,10/2/1993,BE,Michy Batshuayi
30517,35,Centre Central Defender,FALSE,PL,20,4/12/1996,PL,Jan Bednarek
13589,3,Defender,TRUE,ES,1,3/19/1995,ES,Héctor Bellerín
32114,17,Centre Striker,FALSE,BE,6,12/3/1990,CD,Christian Benteke
180063,32,Centre Central Midfielder,FALSE,NO,18,2/14/1998,NO,Sander Berge
23389,21,Left Full Back,FALSE,GB-ENG,20,8/5/1989,GB-ENG,Ryan Bertrand
160732,29,Centre Defensive Midfielder,FALSE,DK,127,6/11/1996,DK,Philip Billing
180212,17,Centre Striker,FALSE,GB-ENG,25,12/20/1996,GB-ENG,Jarrod Bowen
42971,12,Left Winger,FALSE,IE,43,1/14/1992,IE,Robbie Brady
154336,19,Left Full Back,FALSE,ES,38,3/3/1994,ES,Jonny
135177,5,Centre Central Defender,TRUE,GB-ENG,1,1/20/1995,GB-ENG,Calum Chambers
22162,38,Centre Central Midfielder,FALSE,GB-ENG,26,10/1/1997,GB-ENG,Hamza Choudhury
44032,8,Centre Central Midfielder,FALSE,GB-ENG,33,8/12/1989,GB-ENG,Tom Cleverley
10046,3,Left/Centre/Right Central Defender,FALSE,GB-ENG,127,4/19/1991,GB-ENG,Steve Cook
19205,41,Centre Central Midfielder,FALSE,GB-ENG,7,6/30/1998,GB-ENG,Tom Davies
160032,4,Centre Central Defender,FALSE,GB-ENG,33,5/6/1990,GB-ENG,Craig Dawson
159741,20,Centre Striker,FALSE,CH,14,8/8/1992,CH,Josip Drmic
33468,4,Left/Centre Central Defender,FALSE,IE,131,1/1/1992,GB-NIR,Shane Duffy
50119,27,Right Full Back,FALSE,EG,2,9/9/1987,EG,Ahmed El Mohamady
160488,22,Centre Central Defender,FALSE,BE,2,9/15/1994,BE,Björn Engels
129750,6,Centre Central Defender,FALSE,GB-NIR,26,1/3/1988,GB-NIR,Jonny Evans
10059,20,Left/Right Winger,FALSE,GB-SCT,127,2/24/1994,GB-SCT,Ryan Fraser
23153,7,Left/Right Winger,FALSE,GB-ENG,26,6/28/1996,GB-ENG,Demarai Gray
30985,7,Left Winger,FALSE,IS,43,10/27/1990,IS,Jóhann Gudmundsson
166468,,Midfielder,FALSE,GB-ENG,2,7/16/1995,GB-ENG,Kortney Hause
30667,14,Centre Central Midfielder,FALSE,GB-ENG,23,3/22/1995,GB-ENG,Isaac Hayden
93960,11,Left/Right Winger,FALSE,CU,14,2/1/1993,CU,Onel Hernández
163747,14,Centre Striker,FALSE,MX,25,6/1/1988,MX,Chicharito
115748,11,Centre Attacking Midfielder,TRUE,BR,12,1/1/1996,BE,Andreas Pereira
52102,20,Left/Right Winger,FALSE,GB-ENG,4,11/7/2000,GB-ENG,Callum Hudson-Odoi
47195,19,Centre Central Midfielder,FALSE,GB-ENG,33,4/17/1995,GB-ENG,Will Hughes
162020,17,Left/Centre/Right Second Striker,FALSE,NG,7,5/3/1996,NG,Alex Iwobi
160897,27,Centre Striker,FALSE,IT,7,2/28/2000,IT,Moise Kean
129760,8,Centre Central Midfielder,FALSE,GN,10,2/10/1995,GN,Naby Keita
134321,8,Centre Central Midfielder,FALSE,SN,6,12/21/1989,SN,Cheikhou Kouyaté
160054,17,Centre Central Midfielder,FALSE,HR,4,5/6/1994,AT,Mateo Kovacic
94350,20,Left/Centre/Right Attacking Midfielder,FALSE,GB-ENG,10,5/10/1988,GB-ENG,Adam Lallana
31757,6,Centre Central Defender,FALSE,GB-ENG,23,11/11/1993,GB-ENG,Jamaal Lascelles
179421,23,Right Winger,TRUE,AT,23,3/24/1996,AT,Valentino Lazaro
135175,8,Centre Central Midfielder,FALSE,CO,127,10/25/1994,CO,Jefferson Lerma
51340,12,Left Wing Back,FALSE,GB-NIR,14,1/25/1998,GB-ENG,Jamal Lewis
44159,,Centre Central Defender,FALSE,SE,12,7/17/1994,SE,Victor Lindelöf
135591,36,Centre Central Midfielder,FALSE,GB-ENG,23,10/30/1997,GB-ENG,Sean Longstaff
161345,5,Centre Central Defender,FALSE,GB-ENG,12,3/5/1993,GB-ENG,Harry Maguire
130672,11,Left Full Back,FALSE,IT,33,1/2/1994,MA,Adam Masina
43049,,Centre Central Defender,FALSE,CM,10,8/8/1991,DE,Joel Matip
143584,23,Centre Central Midfielder,FALSE,GB-SCT,14,1/8/1992,GB-SCT,Kenny McLean
10292,6,Left/Centre Central Defender,FALSE,GB-ENG,43,9/21/1989,GB-ENG,Ben Mee
153012,33,Centre Central Defender,FALSE,GB-WLS,127,11/5/1997,GB-ENG,Chris Mepham
43997,17,Centre Striker,FALSE,GB-ENG,131,9/25/1983,GB-ENG,Glenn Murray
144579,16,Centre Central Midfielder,FALSE,GB-NIR,18,4/12/1991,GB-NIR,Oliver Norwood
6577,10,Centre/Right Attacking Midfielder,FALSE,DE,1,10/15/1988,DE,Mesut Özil
132927,8,Left/Centre/Right Attacking Midfielder,FALSE,BR,25,4/15/1993,BR,Felipe Anderson
162021,26,Centre Attacking Midfielder,FALSE,BE,26,5/14/1994,BE,Dennis Praet
51703,24,Centre Central Midfielder,FALSE,NL,131,9/2/1991,NL,Davy Pröpper
30598,11,Left/Right Winger,FALSE,GB-SCT,23,9/10/1989,GB-ENG,Matt Ritchie
50135,26,Left Full Back,FALSE,GB-SCT,10,3/11/1994,GB-SCT,Andrew Robertson
180046,47,Centre Second Striker,TRUE,IE,18,2/2/1995,IE,Callum Robinson
18957,11,Left/Right Winger,FALSE,ES,4,7/28/1987,ES,Pedro
179281,20,Centre Striker,FALSE,TZ,2,12/23/1992,TZ,Mbwana Samatta
133641,28,Centre Central Midfielder,FALSE,PT,38,9/8/1986,PT,João Moutinho
132770,23,Left/Right Winger,FALSE,CH,10,10/10/1991,XK,Xherdan Shaqiri
180035,28,Centre Defensive Midfielder,TRUE,CZ,25,2/27/1995,CZ,Tomas Soucek
136255,4,Centre Central Defender,FALSE,TR,26,5/23/1996,TR,Çaglar Söyüncü
93962,32,Centre Striker,FALSE,DE,14,5/5/1994,DE,Dennis Srbeny
19041,15,Centre Central Defender,TRUE,GB-ENG,20,1/27/1994,GB-ENG,Jack Stephens
160029,18,Left Full Back,FALSE,GB-ENG,2,9/18/1995,GB-ENG,Matt Targett
18843,5,Centre Central Defender,FALSE,GB-ENG,43,11/19/1992,GB-ENG,James Tarkowski
6363,27,Centre Defensive Midfielder,FALSE,NO,14,4/4/1986,NO,Alexander Tettey
51519,5,Defender,FALSE,GB-ENG,6,3/29/1989,GB-ENG,James Tomkins
135116,5,Centre Central Defender,TRUE,GB-ENG,4,12/19/1997,CA,Fikayo Tomori
131752,11,Centre Central Midfielder,FALSE,UY,1,2/11/1996,UY,Lucas Torreira
30557,10,Left/Right Winger,FALSE,GB-ENG,6,7/16/1991,GB-ENG,Andros Townsend
6505,5,Centre Central Defender,FALSE,BE,21,4/24/1987,BE,Jan Vertonghen
132044,4,Centre Central Defender,FALSE,DK,20,8/3/1992,DK,Jannik Vestergaard
46933,8,Centre Central Midfielder,FALSE,BA,14,5/23/1989,HR,Mario Vrancic
93725,11,Centre/Right Second Striker,FALSE,GB-ENG,7,3/16/1989,GB-ENG,Theo Walcott
50015,2,Right Full Back,FALSE,GB-ENG,11,5/28/1990,GB-ENG,Kyle Walker
180200,19,Centre Striker,TRUE,GB-ENG,6,3/31/1993,GB-ENG,Connor Wickham
161377,53,Left Full Back,FALSE,GB-ENG,12,9/3/2000,GB-ENG,Brandon Williams
21858,69,Centre Central Midfielder,FALSE,GB-ENG,1,8/20/1999,GB-ENG,Joseph Willock
26145,34,Centre Central Midfielder,FALSE,CH,1,9/27/1992,CH,Granit Xhaka
33511,22,Right Full Back,FALSE,US,23,7/9/1993,US,DeAndre Yedlin
129762,15,Centre Central Defender,FALSE,FR,38,2/3/1991,FR,Willy Boly
135262,33,Centre Central Defender,TRUE,GB-ENG,131,5/9/1992,GB-ENG,Dan Burn
94007,23,Right Full Back,FALSE,IE,7,10/11/1988,IE,Séamus Coleman
133133,12,Centre Central Defender,FALSE,IE,18,10/20/1992,IE,John Egan
160422,15,Centre Central Defender,FALSE,GB-ENG,2,10/23/1997,GB-ENG,Ezri Konsa Ngoyo
133644,17,Striker,FALSE,IE,18,11/29/1987,IE,David McGoldrick
134381,7,Left/Centre/Right Attacking Midfielder,FALSE,DE,6,9/18/1995,DE,Max Meyer
30925,5,Centre Central Defender,FALSE,GB-ENG,18,3/29/1994,GB-ENG,Jack O'Connell
91041,41,Centre Central Midfielder,FALSE,GB-ENG,25,1/14/1999,GB-ENG,Declan Rice
52266,6,Centre Central Defender,FALSE,CO,21,6/12/1996,CO,Davinson Sánchez
128164,,Defender,FALSE,GB-ENG,6,10/29/1989,GB-ENG,Joel Ward
135589,5,Centre Central Defender,TRUE,FR,4,10/27/1994,FR,Kurt Zouma
130624,17,Left/Right Attacking Midfielder,FALSE,AR,14,12/25/1996,AR,Emiliano Buendía
134236,12,Left Full Back,FALSE,FR,7,7/20/1993,FR,Lucas Digne
96594,7,Centre Striker,FALSE,GB-ENG,23,1/6/1989,GB-ENG,Andy Carroll
135654,77,Left Winger,FALSE,GB-ENG,1,9/5/2001,GB-ENG,Bukayo Saka
161548,19,Right Full Back,TRUE,FR,7,7/29/1992,FR,Djibril Sidibé
159994,29,Right Full Back,FALSE,GB-ENG,12,11/26/1997,GB-ENG,Aaron Wan-Bissaka
13981,11,Left/Right Winger,FALSE,GB-ENG,26,11/18/1989,GB-ENG,Marc Albrighton
44017,30,Left/Right Winger,FALSE,GH,23,1/10/1992,GH,Christian Atsu
93882,8,Centre Attacking Midfielder,FALSE,GB-ENG,4,12/5/1993,GB-ENG,Ross Barkley
144363,68,Centre Central Defender,TRUE,GB-ENG,7,10/22/1996,GB-ENG,Mason Holgate
52229,,Central Midfielder,FALSE,GB-SCT,6,10/7/1987,GB-SCT,James McArthur
160313,23,Left Full Back,FALSE,NL,43,8/7/1988,NL,Erik Pieters
32098,6,Centre Central Midfielder,FALSE,FR,12,3/15/1993,FR,Paul Pogba
161456,10,Centre Attacking Midfielder,FALSE,GB-ENG,20,7/13/1996,GB-ENG,Che Adams
133548,19,Left/Centre/Right Attacking Midfielder,TRUE,MA,20,9/17/1993,FR,Sofiane Boufal
20262,29,Centre Defensive Midfielder,FALSE,FR,33,7/11/1988,FR,Etienne Capoue
160682,8,Left/Centre/Right Attacking Midfielder,TRUE,ES,1,8/7/1996,ES,Dani Ceballos
14109,15,Centre Defensive Midfielder,FALSE,GB-ENG,21,1/15/1994,GB-ENG,Eric Dier
129761,24,Right Full Back,FALSE,GB-ENG,25,10/10/1992,GB-ENG,Ryan Fredericks
154432,,Right Full Back,FALSE,FR,2,12/24/1994,FR,Frederic Guilbert
52087,24,Right Full Back,FALSE,GB-ENG,4,12/8/1999,GB-ENG,Reece James
30562,27,Centre Central Defender,FALSE,BE,33,2/24/1991,CD,Christian Kabasele
44026,,Left Full Back,FALSE,BA,1,6/20/1993,DE,Sead Kolasinac
26151,28,Left/Centre/Right Attacking Midfielder,FALSE,AR,25,2/15/1993,AR,Manuel Lanzini
19415,7,Right Winger,TRUE,GB-ENG,1,8/29/1997,GB-ENG,Ainsley Maitland-Niles
7431,8,Left/Centre/Right Attacking Midfielder,FALSE,ES,12,4/28/1988,ES,Juan Mata
128282,22,Left Full Back,FALSE,FR,11,7/17/1994,FR,Benjamin Mendy
133647,21,Left Full Back,FALSE,ES,127,2/23/1993,ES,Diego Rico
160312,17,Right Wing Back,FALSE,GB-ENG,127,4/6/1996,GB-ENG,Jack Stacey
133868,2,Right Full Back,FALSE,GB-ENG,14,1/4/2000,GB-ENG,Max Aarons
51275,26,Right Full Back,FALSE,GB-SCT,43,6/28/1985,GB-SCT,Phil Bardsley
15123,6,Centre Central Defender,FALSE,GB-ENG,18,7/20/1988,GB-ENG,Chris Basham
161350,,Centre Central Defender,FALSE,GB-ENG,6,12/19/1985,GB-ENG,Gary Cahill
50016,14,Centre Defensive Midfielder,FALSE,GB-ENG,33,12/12/1994,SL,Nathaniel Chalobah
51513,,Centre Central Defender,FALSE,GB-ENG,6,2/14/1987,GB-ENG,Scott Dann
162156,38,Centre Central Defender,TRUE,AT,20,9/19/1998,AT,Kevin Danso
135671,,Winger,FALSE,GB-ENG,7,2/24/2001,GB-ENG,Anthony Gordon
131780,29,Centre Central Midfielder,FALSE,FR,1,4/14/1999,FR,Matteo Guendouzi
90860,23,Centre Central Midfielder,FALSE,DK,20,8/5/1995,DK,Pierre-Emile Højbjerg
32203,2,Right Full Back,FALSE,NL,33,7/22/1989,NL,Daryl Janmaat
159737,2,Right Full Back,FALSE,GB-ENG,26,2/23/1998,GB-ENG,James Justin
