index,playerId,cleanSheet,goalsConceded,saves,penaltySave,punches,totalHighClaim,totalKeeperSweeper,keeperThrows,goalKicks
63,90860.0,7.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,31757.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,129845.0,7.0,39.0,113.0,1.0,17.0,17.0,15.0,185.0,253.0
66,162019.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,51329.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,52229.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,144579.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,46676.0,7.0,44.0,102.0,0.0,7.0,17.0,7.0,219.0,221.0
71,160314.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,128164.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,6447.0,7.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,154335.0,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,135192.0,6.0,37.0,47.0,0.0,4.0,17.0,10.0,125.0,175.0
76,160688.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,30517.0,6.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,20262.0,6.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,19595.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,12507.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,134236.0,6.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,30667.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,30562.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,48260.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,134321.0,6.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,22919.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,6723.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,131779.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,7748.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,135240.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,20341.0,6.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,91041.0,6.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,14011.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,44030.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,52277.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,133868.0,5.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,23389.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,6623.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,94007.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,51513.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,133646.0,5.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,129752.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,106028.0,5.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,129761.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,11653.0,5.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,7018.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,144363.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
108,21247.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,133649.0,5.0,53.0,110.0,2.0,18.0,27.0,9.0,170.0,251.0
110,50136.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,90844.0,5.0,30.0,62.0,1.0,8.0,21.0,4.0,55.0,135.0
112,128282.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,19592.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,51703.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,130050.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,19041.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,31712.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,129759.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,34626.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,20234.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,35018.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,53036.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,6280.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,160732.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,41062.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,31074.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,14131.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,19205.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,160032.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,31068.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,129917.0,4.0,28.0,57.0,1.0,12.0,9.0,4.0,72.0,142.0
132,48228.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,10059.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,160522.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,160772.0,4.0,35.0,68.0,0.0,6.0,11.0,7.0,99.0,195.0
136,160036.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,30549.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,130672.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,161349.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,143584.0,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,135243.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,160323.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,159689.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,130671.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,160313.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,144514.0,4.0,51.0,107.0,0.0,15.0,16.0,12.0,167.0,252.0
147,161459.0,4.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,133647.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,95187.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,135654.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,133749.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,19695.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,52240.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,160683.0,4.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,20239.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,10205.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,159715.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,6363.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,135116.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,135589.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,6009.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,47172.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,180108.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,135245.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,160671.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,156959.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,13589.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,160495.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,161549.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,135177.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,10046.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,129879.0,3.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,176689.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,159637.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,132771.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,131780.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,47195.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,159627.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,32203.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,135175.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,25178.0,3.0,18.0,61.0,1.0,8.0,8.0,0.0,74.0,104.0
182,19415.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,34883.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,135200.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,19506.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,160424.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,34877.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,4029.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,30598.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,180064.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,162532.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,52266.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,161548.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,5745.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,35862.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,10050.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,160029.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,51519.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,6505.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,132044.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,160892.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,161377.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,46991.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,136935.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,35149.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,130310.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,93882.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,10314.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,180060.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,180093.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,130624.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,160682.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,114653.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,30669.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,14109.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,33468.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,160034.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,160488.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,19444.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,141016.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,135117.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,52304.0,2.0,26.0,59.0,1.0,3.0,7.0,9.0,63.0,142.0
223,55835.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,48182.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,154432.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,161449.0,2.0,25.0,30.0,0.0,2.0,4.0,6.0,27.0,77.0
227,56726.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,166468.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,52087.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,159737.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,6566.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,30960.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,18721.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,44026.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,160422.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,6773.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,26151.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,51340.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,180000.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,135591.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,19619.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,160081.0,2.0,6.0,15.0,0.0,1.0,1.0,0.0,12.0,44.0
243,166789.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,153068.0,2.0,2.0,8.0,0.0,0.0,3.0,0.0,11.0,19.0
245,43049.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,161558.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,43231.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,179384.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,32103.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,130627.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,19620.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,140935.0,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,160846.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,161346.0,2.0,10.0,18.0,0.0,4.0,7.0,9.0,51.0,70.0
255,161990.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,31291.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,134618.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,43133.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,131752.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,135169.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,160845.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,14290.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,90987.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,179348.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,13981.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,180157.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,91050.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,44017.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,43062.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,133651.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,180209.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,179296.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,32114.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,162118.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,32539.0,1.0,7.0,8.0,0.0,2.0,1.0,0.0,17.0,28.0
276,128570.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,96594.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,50016.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,44032.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,162156.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,14111.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,160457.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,159638.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,175656.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,50119.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,180025.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,52220.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,10045.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,160893.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,134737.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,14287.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,139564.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,30985.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,93960.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,115748.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,31013.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,20255.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,43135.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,52102.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,129760.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,160054.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,161985.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,180207.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,94133.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,141189.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,137781.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,180764.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,31289.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,7431.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,133644.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,153012.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,134381.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,163201.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,160118.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,135178.0,1.0,12.0,15.0,0.0,1.0,4.0,0.0,29.0,53.0
316,6577.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,94140.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,160783.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,160156.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,32098.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,179282.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
