index,playerId,outfielderBlock,interception,totalTackle,lastManTackle,totalClearance,headClearance,aerialWon,own_Goals,errorLeadToGoal,penaltyConceded,fouls,aerialLost
58,130672.0,11.0,24.0,37.0,0.0,54.0,28.0,62.0,0.0,0.0,1.0,20.0,26.0
59,153012.0,11.0,17.0,20.0,1.0,62.0,35.0,33.0,0.0,1.0,0.0,11.0,23.0
60,160773.0,11.0,39.0,55.0,0.0,31.0,7.0,23.0,0.0,1.0,0.0,23.0,27.0
61,133641.0,11.0,42.0,85.0,0.0,14.0,5.0,17.0,0.0,0.0,0.0,36.0,21.0
62,135589.0,11.0,42.0,21.0,3.0,88.0,48.0,87.0,1.0,0.0,1.0,26.0,30.0
63,15123.0,10.0,66.0,72.0,0.0,141.0,88.0,101.0,0.0,1.0,1.0,23.0,56.0
64,129761.0,10.0,18.0,68.0,0.0,52.0,25.0,32.0,0.0,0.0,0.0,21.0,29.0
65,154432.0,10.0,45.0,71.0,0.0,59.0,26.0,44.0,0.0,0.0,0.0,35.0,64.0
66,21247.0,10.0,16.0,23.0,0.0,74.0,33.0,33.0,0.0,1.0,0.0,8.0,25.0
67,140935.0,10.0,24.0,48.0,0.0,21.0,8.0,33.0,0.0,0.0,0.0,26.0,28.0
68,160312.0,10.0,14.0,18.0,0.0,50.0,32.0,20.0,0.0,0.0,0.0,9.0,14.0
69,6505.0,10.0,31.0,39.0,0.0,55.0,27.0,50.0,0.0,0.0,1.0,6.0,22.0
70,42970.0,10.0,23.0,41.0,0.0,22.0,6.0,15.0,0.0,0.0,0.0,31.0,23.0
71,30533.0,9.0,41.0,52.0,1.0,62.0,26.0,16.0,0.0,1.0,0.0,20.0,27.0
72,23389.0,9.0,30.0,43.0,0.0,22.0,7.0,51.0,0.0,0.0,0.0,24.0,51.0
73,129762.0,9.0,29.0,40.0,0.0,83.0,51.0,63.0,0.0,0.0,0.0,21.0,23.0
74,20262.0,9.0,65.0,72.0,0.0,52.0,29.0,47.0,0.0,0.0,0.0,52.0,19.0
75,154336.0,9.0,51.0,86.0,0.0,28.0,12.0,35.0,0.0,1.0,0.0,31.0,41.0
76,14131.0,9.0,27.0,37.0,0.0,54.0,29.0,35.0,0.0,0.0,0.0,15.0,33.0
77,14109.0,9.0,17.0,21.0,1.0,53.0,31.0,62.0,0.0,0.0,1.0,18.0,39.0
78,176689.0,9.0,23.0,27.0,0.0,61.0,31.0,28.0,1.0,0.0,0.0,4.0,32.0
79,14287.0,9.0,13.0,23.0,0.0,20.0,8.0,17.0,0.0,0.0,0.0,15.0,22.0
80,51340.0,9.0,19.0,41.0,0.0,47.0,19.0,7.0,0.0,0.0,0.0,10.0,16.0
81,6363.0,9.0,36.0,17.0,0.0,53.0,23.0,31.0,0.0,0.0,0.0,18.0,21.0
82,180209.0,8.0,9.0,4.0,0.0,28.0,14.0,20.0,0.0,0.0,0.0,4.0,13.0
83,160495.0,8.0,26.0,40.0,0.0,61.0,33.0,43.0,0.0,0.0,0.0,16.0,39.0
84,35017.0,8.0,20.0,18.0,0.0,15.0,7.0,26.0,0.0,0.0,0.0,17.0,17.0
85,134321.0,8.0,35.0,61.0,0.0,44.0,26.0,83.0,0.0,0.0,0.0,26.0,66.0
86,91041.0,8.0,65.0,99.0,0.0,46.0,23.0,46.0,0.0,0.0,1.0,33.0,32.0
87,130050.0,8.0,37.0,57.0,0.0,26.0,7.0,9.0,0.0,0.0,0.0,41.0,18.0
88,180064.0,8.0,13.0,32.0,0.0,40.0,19.0,19.0,0.0,2.0,0.0,21.0,15.0
89,162532.0,8.0,10.0,21.0,0.0,50.0,28.0,45.0,1.0,0.0,0.0,15.0,33.0
90,10205.0,8.0,47.0,65.0,1.0,33.0,22.0,16.0,0.0,0.0,0.0,38.0,19.0
91,47001.0,8.0,33.0,70.0,0.0,49.0,19.0,26.0,0.0,2.0,0.0,35.0,24.0
92,160029.0,8.0,51.0,41.0,0.0,63.0,27.0,35.0,0.0,0.0,0.0,23.0,35.0
93,135177.0,7.0,16.0,26.0,0.0,41.0,25.0,37.0,0.0,0.0,1.0,18.0,31.0
94,114653.0,7.0,23.0,37.0,0.0,52.0,31.0,62.0,0.0,0.0,0.0,14.0,43.0
95,131780.0,7.0,29.0,31.0,0.0,34.0,16.0,13.0,0.0,0.0,0.0,17.0,16.0
96,143584.0,7.0,34.0,39.0,0.0,59.0,44.0,85.0,0.0,0.0,1.0,23.0,84.0
97,19592.0,7.0,19.0,27.0,0.0,65.0,30.0,52.0,0.0,1.0,0.0,19.0,31.0
98,50135.0,7.0,35.0,48.0,0.0,47.0,19.0,28.0,0.0,0.0,0.0,17.0,31.0
99,135116.0,7.0,22.0,29.0,1.0,42.0,19.0,34.0,0.0,0.0,0.0,7.0,28.0
100,131752.0,7.0,30.0,29.0,0.0,21.0,9.0,10.0,0.0,0.0,0.0,18.0,19.0
101,23462.0,7.0,39.0,37.0,0.0,41.0,22.0,15.0,1.0,0.0,0.0,6.0,11.0
102,90987.0,7.0,24.0,31.0,1.0,19.0,5.0,11.0,0.0,0.0,0.0,16.0,8.0
103,53036.0,6.0,40.0,79.0,0.0,64.0,38.0,53.0,1.0,0.0,2.0,32.0,54.0
104,129749.0,6.0,49.0,119.0,3.0,74.0,38.0,42.0,0.0,0.0,1.0,45.0,48.0
105,51275.0,6.0,16.0,41.0,0.0,45.0,24.0,28.0,0.0,0.0,0.0,30.0,14.0
106,20752.0,6.0,28.0,42.0,0.0,52.0,26.0,56.0,0.0,0.0,0.0,28.0,38.0
107,22162.0,6.0,23.0,17.0,0.0,11.0,4.0,11.0,0.0,0.0,0.0,11.0,9.0
108,94007.0,6.0,21.0,34.0,0.0,27.0,17.0,25.0,0.0,1.0,0.0,15.0,17.0
109,51513.0,6.0,7.0,4.0,0.0,45.0,22.0,22.0,0.0,0.0,0.0,3.0,23.0
110,14111.0,6.0,13.0,18.0,0.0,24.0,14.0,30.0,0.0,0.0,0.0,15.0,13.0
111,134236.0,6.0,33.0,64.0,0.0,72.0,33.0,81.0,1.0,0.0,0.0,31.0,38.0
112,33468.0,6.0,21.0,18.0,1.0,69.0,47.0,68.0,0.0,0.0,0.0,14.0,24.0
113,41538.0,6.0,29.0,18.0,0.0,46.0,20.0,54.0,0.0,0.0,1.0,15.0,31.0
114,30667.0,6.0,38.0,51.0,0.0,33.0,12.0,47.0,0.0,0.0,0.0,24.0,33.0
115,47195.0,6.0,28.0,58.0,0.0,20.0,10.0,20.0,0.0,0.0,1.0,41.0,25.0
116,52087.0,6.0,15.0,23.0,0.0,15.0,8.0,21.0,0.0,0.0,0.0,16.0,29.0
117,43047.0,6.0,10.0,13.0,2.0,41.0,18.0,49.0,0.0,0.0,0.0,4.0,27.0
118,22919.0,6.0,27.0,41.0,0.0,52.0,30.0,22.0,0.0,1.0,1.0,14.0,14.0
119,42220.0,6.0,68.0,98.0,0.0,57.0,21.0,71.0,0.0,1.0,2.0,42.0,64.0
120,133647.0,6.0,66.0,39.0,0.0,46.0,22.0,23.0,0.0,0.0,0.0,12.0,25.0
121,95187.0,6.0,5.0,25.0,0.0,6.0,3.0,62.0,0.0,0.0,0.0,19.0,113.0
122,14011.0,6.0,21.0,30.0,0.0,50.0,29.0,27.0,0.0,0.0,0.0,22.0,19.0
123,134618.0,6.0,11.0,17.0,0.0,29.0,21.0,18.0,0.0,1.0,0.0,8.0,11.0
124,48549.0,6.0,27.0,34.0,0.0,48.0,29.0,43.0,0.0,1.0,0.0,15.0,25.0
125,132044.0,6.0,20.0,15.0,0.0,74.0,38.0,52.0,0.0,0.0,0.0,6.0,21.0
126,180157.0,5.0,16.0,18.0,0.0,55.0,31.0,16.0,0.0,0.0,1.0,8.0,13.0
127,160671.0,5.0,10.0,27.0,0.0,28.0,17.0,163.0,0.0,0.0,0.0,28.0,220.0
128,156959.0,5.0,26.0,17.0,0.0,71.0,43.0,54.0,0.0,2.0,0.0,6.0,37.0
129,130624.0,5.0,21.0,73.0,0.0,20.0,8.0,27.0,0.0,2.0,0.0,30.0,42.0
130,30669.0,5.0,17.0,25.0,0.0,15.0,8.0,11.0,0.0,0.0,0.0,19.0,12.0
131,49704.0,5.0,46.0,49.0,0.0,26.0,11.0,25.0,0.0,0.0,0.0,27.0,24.0
132,106028.0,5.0,26.0,54.0,0.0,26.0,9.0,45.0,1.0,0.0,1.0,43.0,51.0
133,50119.0,5.0,11.0,15.0,0.0,19.0,9.0,22.0,0.0,0.0,0.0,8.0,14.0
134,132771.0,5.0,57.0,58.0,1.0,24.0,7.0,12.0,0.0,0.0,1.0,25.0,31.0
135,160522.0,5.0,8.0,18.0,0.0,22.0,19.0,206.0,0.0,0.0,0.0,42.0,199.0
136,160158.0,5.0,23.0,43.0,0.0,28.0,17.0,52.0,0.0,0.0,0.0,39.0,28.0
137,30960.0,5.0,42.0,43.0,0.0,28.0,9.0,18.0,0.0,2.0,0.0,45.0,31.0
