index,playerId,totalScoringAttack,ontargetScoringAttack,hitWoodwork,HeadGoal,PenaltyGoal,FreekickGoal,totalOffside,touches,totalPass,totalThroughBall,totalCross,cornerTaken
247,175656.0,9.0,4.0,1.0,0.0,0.0,0.0,1.0,452.0,297.0,3.0,42.0,27.0
248,130672.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,1041.0,585.0,1.0,58.0,8.0
249,161558.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,816.0,571.0,0.0,25.0,16.0
250,134381.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,313.0,190.0,0.0,8.0,0.0
251,160096.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,839.0,601.0,3.0,11.0,6.0
252,160118.0,9.0,3.0,0.0,0.0,0.0,0.0,2.0,323.0,191.0,0.0,20.0,12.0
253,6577.0,9.0,3.0,0.0,0.0,0.0,0.0,6.0,1064.0,836.0,2.0,72.0,57.0
254,133647.0,9.0,3.0,1.0,0.0,0.0,0.0,1.0,1522.0,857.0,1.0,122.0,51.0
255,135654.0,9.0,2.0,1.0,0.0,0.0,0.0,8.0,984.0,588.0,5.0,55.0,3.0
256,14011.0,9.0,4.0,0.0,0.0,0.0,0.0,3.0,1357.0,994.0,1.0,31.0,4.0
257,51519.0,9.0,3.0,0.0,1.0,0.0,0.0,1.0,901.0,671.0,1.0,1.0,0.0
258,132044.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,799.0,599.0,0.0,1.0,0.0
259,46933.0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,400.0,305.0,2.0,2.0,0.0
260,51275.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,792.0,418.0,2.0,23.0,0.0
261,42971.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,203.0,111.0,2.0,12.0,3.0
262,50016.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,446.0,293.0,0.0,18.0,12.0
263,30669.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,896.0,670.0,5.0,8.0,2.0
264,160488.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,835.0,647.0,0.0,2.0,0.0
265,30985.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,166.0,93.0,0.0,25.0,8.0
266,56726.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,877.0,658.0,0.0,0.0,0.0
267,129760.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,500.0,400.0,4.0,3.0,2.0
268,160422.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,887.0,617.0,0.0,6.0,0.0
269,31757.0,8.0,2.0,0.0,1.0,0.0,0.0,2.0,970.0,737.0,0.0,0.0,0.0
270,130623.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,702.0,563.0,1.0,5.0,0.0
271,51340.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,1369.0,843.0,1.0,28.0,0.0
272,128282.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1373.0,1022.0,0.0,81.0,0.0
273,160323.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,1543.0,1195.0,0.0,6.0,0.0
274,135240.0,8.0,3.0,0.0,0.0,0.0,0.0,4.0,1515.0,974.0,1.0,42.0,0.0
275,34877.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,779.0,656.0,0.0,2.0,0.0
276,160313.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,953.0,555.0,0.0,30.0,0.0
277,30557.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,540.0,288.0,0.0,43.0,5.0
278,22162.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,591.0,457.0,0.0,3.0,0.0
279,114653.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1269.0,1091.0,2.0,0.0,0.0
280,14109.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,949.0,788.0,3.0,3.0,0.0
281,33468.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,818.0,635.0,0.0,1.0,0.0
282,154432.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,1384.0,718.0,0.0,87.0,1.0
283,30562.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,762.0,505.0,0.0,0.0,0.0
284,51329.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1031.0,865.0,2.0,3.0,0.0
285,153012.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,660.0,500.0,0.0,3.0,0.0
286,160773.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1078.0,761.0,0.0,4.0,0.0
287,130671.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,1245.0,1029.0,1.0,1.0,0.0
288,52266.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,1762.0,1437.0,0.0,2.0,0.0
289,14289.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,204.0,134.0,2.0,17.0,8.0
290,160029.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1400.0,850.0,3.0,74.0,10.0
291,135116.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,1348.0,1151.0,3.0,4.0,0.0
292,180157.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,489.0,369.0,0.0,1.0,0.0
293,15123.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,1840.0,1154.0,0.0,42.0,0.0
294,30517.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1786.0,1306.0,0.0,1.0,0.0
295,31074.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,513.0,322.0,0.0,0.0,0.0
296,94007.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1171.0,669.0,0.0,36.0,0.0
297,139561.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,443.0,271.0,0.0,14.0,0.0
298,20255.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,757.0,414.0,0.0,71.0,39.0
299,42655.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,561.0,1.0,8.0,0.0
300,19041.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1266.0,983.0,2.0,3.0,0.0
301,31291.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,864.0,780.0,0.0,0.0,0.0
302,161377.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,605.0,405.0,1.0,9.0,1.0
303,46991.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,824.0,636.0,0.0,0.0,0.0
304,44017.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,367.0,195.0,1.0,16.0,6.0
305,13589.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,749.0,481.0,0.0,25.0,0.0
306,50119.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,639.0,415.0,0.0,47.0,0.0
307,180424.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,490.0,338.0,0.0,43.0,0.0
308,19444.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,637.0,461.0,0.0,11.0,0.0
309,180210.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,34.0,16.0,0.0,0.0,0.0
310,94350.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,358.0,266.0,1.0,3.0,0.0
311,44159.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1984.0,1722.0,2.0,2.0,0.0
312,43047.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,790.0,680.0,2.0,0.0,0.0
313,31289.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,803.0,485.0,2.0,25.0,0.0
314,159677.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,141.0,85.0,2.0,0.0,0.0
315,130554.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,210.0,0.0,27.0,0.0
316,180035.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,259.0,163.0,0.0,1.0,1.0
317,160312.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,842.0,502.0,1.0,27.0,0.0
318,159994.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2331.0,1402.0,2.0,87.0,0.0
319,161550.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,161.0,86.0,0.0,0.0,0.0
320,161453.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,346.0,267.0,0.0,0.0,0.0
321,162023.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,152.0,106.0,0.0,1.0,0.0
322,48228.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1258.0,776.0,0.0,52.0,1.0
323,32203.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,267.0,0.0,24.0,0.0
324,141189.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,277.0,197.0,0.0,3.0,0.0
325,154172.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,43.0,0.0,14.0,6.0
326,43049.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,653.0,553.0,0.0,1.0,0.0
327,172388.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,60.0,0.0,2.0,0.0
328,140935.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,990.0,784.0,1.0,4.0,0.0
329,175680.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,278.0,193.0,1.0,3.0,0.0
330,90688.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,248.0,121.0,0.0,15.0,0.0
331,132770.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,124.0,90.0,0.0,5.0,4.0
332,160652.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,121.0,0.0,2.0,0.0
333,10050.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1298.0,784.0,0.0,23.0,1.0
334,6505.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1343.0,1040.0,0.0,19.0,0.0
335,180093.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,89.0,0.0,1.0,0.0
336,51513.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,443.0,359.0,0.0,0.0,0.0
337,160457.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,953.0,781.0,1.0,8.0,0.0
338,10045.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,520.0,0.0,16.0,0.0
339,160103.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,133.0,1.0,15.0,7.0
340,163747.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,27.0,20.0,0.0,0.0,0.0
341,161537.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,22.0,0.0,0.0,0.0
342,44026.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,956.0,661.0,0.0,28.0,0.0
343,161985.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,184.0,0.0,13.0,0.0
344,137781.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,292.0,240.0,1.0,2.0,0.0
345,19415.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,759.0,2.0,18.0,0.0
346,34883.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,647.0,374.0,0.0,18.0,0.0
347,50336.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,273.0,1.0,4.0,0.0
348,134618.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,344.0,201.0,0.0,2.0,0.0
349,159715.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,577.0,2.0,6.0,0.0
350,43133.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,350.0,0.0,8.0,0.0
351,90847.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,490.0,222.0,1.0,11.0,0.0
352,128164.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1230.0,716.0,0.0,24.0,0.0
353,180200.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,68.0,46.0,0.0,0.0,0.0
354,179348.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,571.0,0.0,62.0,36.0
355,161559.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,15.0,0.0,0.0,0.0
356,180063.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,267.0,173.0,0.0,12.0,0.0
357,129762.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,907.0,674.0,0.0,2.0,0.0
358,180050.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,23.0,0.0,1.0,0.0
359,15257.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1210.0,914.0,1.0,1.0,0.0
360,14111.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,777.0,535.0,1.0,22.0,0.0
361,175380.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,192.0,0.0,1.0,0.0
362,176689.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,686.0,449.0,0.0,15.0,0.0
363,32012.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,76.0,1.0,2.0,0.0
364,135671.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0,45.0,2.0,1.0,0.0
365,6013.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,124.0,97.0,0.0,1.0,0.0
366,21247.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0,570.0,0.0,20.0,0.0
367,41632.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,112.0,0.0,0.0,0.0
368,35777.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,27.0,0.0,0.0,0.0
369,64876.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,82.0,0.0,1.0,0.0
370,179421.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,156.0,102.0,0.0,12.0,11.0
371,171568.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,19.0,0.0,1.0,0.0
372,49710.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,42.0,0.0,0.0,0.0
373,163789.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,69.0,1.0,4.0,2.0
374,11241.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,114.0,88.0,0.0,0.0,0.0
375,20253.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,0.0
376,180064.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,725.0,1.0,41.0,1.0
377,31063.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0
378,93962.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,18.0,0.0,0.0,0.0
379,166103.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,257.0,0.0,29.0,0.0
380,50563.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,40.0,1.0,5.0,1.0
381,163811.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,0.0,0.0,1.0
382,134740.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0
383,4600.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,124.0,0.0,26.0,10.0
384,180209.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,228.0,0.0,4.0,0.0
385,179296.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,212.0,0.0,2.0,0.0
386,130553.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,109.0,65.0,0.0,15.0,7.0
387,179148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,33.0,0.0,6.0,0.0
388,161388.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,0.0,0.0,0.0
389,15279.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0
390,129751.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,51.0,0.0,3.0,1.0
391,162156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,131.0,0.0,4.0,0.0
392,130759.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1219.0,946.0,0.0,0.0,0.0
393,129761.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.0,691.0,0.0,51.0,0.0
394,134737.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,93.0,0.0,1.0,0.0
395,41538.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.0,1501.0,1.0,8.0,0.0
396,160755.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.0,784.0,0.0,0.0,0.0
397,175441.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,11.0,0.0,2.0,0.0
398,138634.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,0.0,0.0,0.0
399,159737.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,518.0,353.0,0.0,17.0,0.0
400,94133.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,849.0,777.0,0.0,0.0,0.0
401,93899.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,118.0,0.0,8.0,0.0
402,22919.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0,551.0,2.0,45.0,0.0
403,50136.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,651.0,350.0,0.0,37.0,0.0
404,130400.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,232.0,184.0,0.0,2.0,0.0
405,163201.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,240.0,177.0,0.0,4.0,0.0
406,180197.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0
407,134380.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,30.0,0.0,1.0,0.0
408,175534.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,241.0,106.0,1.0,12.0,0.0
409,163251.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
410,180848.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,0.0,0.0,0.0
411,90117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,46.0,0.0,3.0,0.0
412,162014.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,242.0,159.0,0.0,13.0,1.0
413,53183.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,93.0,0.0,0.0,0.0
414,94486.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,17.0,0.0,2.0,0.0
415,14288.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,127.0,0.0,3.0,2.0
416,48549.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1202.0,620.0,0.0,73.0,0.0
417,184255.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
418,180034.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,436.0,289.0,0.0,12.0,0.0
419,33511.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,380.0,217.0,0.0,28.0,0.0
420,160698.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,88.0,0.0,3.0,0.0
421,44033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,249.0,0.0,16.0,0.0
422,172658.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,8.0,0.0,0.0,0.0
423,31993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.0,1516.0,4.0,0.0,0.0
424,133649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.0,1099.0,0.0,0.0,0.0
425,46676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.0,1015.0,0.0,0.0,0.0
426,46085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305.0,1006.0,1.0,0.0,0.0
427,30984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.0,849.0,0.0,0.0,0.0
428,129845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.0,800.0,0.0,0.0,0.0
429,144514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,793.0,0.0,0.0,0.0
430,129737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,841.0,0.0,0.0,0.0
431,11230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.0,857.0,0.0,0.0,0.0
432,129756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0,757.0,0.0,0.0,0.0
433,135192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,804.0,0.0,0.0,0.0
434,44029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.0,716.0,2.0,0.0,0.0
435,6011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.0,652.0,0.0,0.0,0.0
436,131750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,612.0,0.0,0.0,0.0
437,133131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,643.0,0.0,0.0,0.0
438,160772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,527.0,0.0,0.0,0.0
439,90844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,529.0,0.0,0.0,0.0
440,52304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,456.0,0.0,0.0,0.0
441,129917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.0,423.0,0.0,0.0,0.0
442,25178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.0,340.0,0.0,0.0,0.0
443,141016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,381.0,0.0,0.0,0.0
444,53278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,320.0,0.0,0.0,0.0
445,161346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,260.0,0.0,0.0,0.0
446,161449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,231.0,0.0,0.0,0.0
447,179279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,203.0,0.0,0.0,0.0
448,179282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,186.0,0.0,3.0,0.0
449,175685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,170.0,0.0,0.0,0.0
450,31013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,192.0,0.0,0.0,0.0
451,135178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,152.0,0.0,0.0,0.0
452,93957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,136.0,0.0,1.0,0.0
453,32539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,119.0,0.0,0.0,0.0
454,160081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,111.0,0.0,0.0,0.0
455,179415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,118.0,0.0,1.0,0.0
456,47176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,112.0,0.0,0.0,0.0
457,21222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,97.0,0.0,0.0,0.0
458,144289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,101.0,0.0,0.0,0.0
459,180764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,100.0,0.0,0.0,0.0
460,131690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,71.0,0.0,0.0,0.0
461,160166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,69.0,0.0,1.0,0.0
462,153068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,76.0,0.0,0.0,0.0
463,160893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,70.0,0.0,0.0,0.0
464,180207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,37.0,0.0,6.0,0.0
465,53032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,56.0,0.0,0.0,0.0
466,180889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,66.0,0.0,5.0,3.0
467,159635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,51.0,0.0,2.0,0.0
468,179147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,29.0,0.0,4.0,0.0
469,159287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,59.0,0.0,0.0,0.0
470,10048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,37.0,0.0,5.0,0.0
471,31037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,40.0,0.0,0.0,0.0
472,32165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,44.0,0.0,0.0,0.0
473,43062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,41.0,0.0,0.0,0.0
474,132466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,36.0,0.0,0.0,0.0
475,175545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,0.0,1.0,0.0
476,180097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,27.0,0.0,6.0,0.0
477,133675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,29.0,0.0,0.0,0.0
478,136298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,25.0,0.0,0.0,0.0
479,30959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,17.0,0.0,3.0,1.0
480,172462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,0.0,1.0,0.0
481,30554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,0.0,0.0,0.0
482,159974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,1.0,0.0
483,160738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,3.0,3.0
484,161386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,0.0,0.0,0.0
485,161384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,1.0,0.0,0.0
486,172469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0
487,138686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,2.0,0.0
488,180123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0
489,160300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0
490,19667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0
491,180206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0
492,172390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0
493,161396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0
494,179298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
495,160579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0
496,181972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
497,106138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
